lat,lon,CMFD_lat,CMFD_lon,soil_1_MAJORITY,soil_2_MAJORITY,soil_3_MAJORITY,soil_4_MAJORITY,soil_5_MAJORITY,soil_6_MAJORITY,soil_7_MAJORITY,soil_8_MAJORITY,soil_9_MAJORITY,soil_10_MAJORITY,soil_11_MAJORITY,soil_12_MAJORITY,soil_13_MAJORITY,soil_14_MAJORITY,soil_15_MAJORITY,soil_16_MAJORITY,soil_17_MAJORITY,soil_18_MAJORITY,Soil_htype,ORIG_FID,slope_MEAN,aspect_MEAN,ele_MEAN,Vegetation_type_index,soil_1,soil_2,soil_3,soil_4,soil_5,soil_6,soil_7,soil_8,soil_9,soil_10,soil_11,soil_12,soil_13,soil_14,soil_15,soil_16,soil_17,soil_18
33.1,92.9,33.12,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  12  13  16  16  16,11887,0.40025598799999995,171.01065830000002,4842.166667,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,16.0,16.0,16.0
33.2,92.9,33.22,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  13  13  13  13  14,12139,0.5786120370000001,188.25653459999998,4847.125,19.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,14.0
33.3,92.9,33.32,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13,12392,1.12858444,27.12216663,4804.416667,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.4,92.9,33.42,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  14  14  14  14  14  14  14  14  14  14  14,12646,1.102230407,242.72881319999996,4641.25,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
33.5,92.9,33.52,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  13  13  13  13  13,12901,0.910873681,275.4893265,4874.75,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0
33.6,92.9,33.62,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  12  13  13  13  13,13156,1.350075086,267.6728185,4868.25,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.7,92.9,33.72,92.86,2.0,2.0,7.0,7.0,5.0,5.0,5.0,7,12,12,12,12,12,12,12,13,13,13, 2  2  2  2  5  5  5  7  12  12  12  14  14  14  14  14  14  14,13410,1.005522281,290.6111069,4719.0,9.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,7.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
33.8,92.9,33.82,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,12,12,7,7,7,7, 7  7  7  7  7  7  7  7  12  12  12  12  12  13  13  13  13  13,13663,1.026368161,315.3603668,4674.916667,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0
33.9,92.9,33.92,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,12,12,7,7,7,7, 7  7  7  7  7  7  7  7  7  7  7  7  12  12  7  7  7  7,13916,0.509950738,181.0040378,4518.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,7.0,7.0,7.0,7.0
34.0,92.9,34.02,92.86,7.0,9.0,9.0,7.0,9.0,9.0,9.0,9,9,13,7,7,7,7,7,7,7,7, 7  9  9  7  9  9  9  9  9  13  7  7  7  7  7  7  7  14,14168,0.11452803800000001,35.95314932,4488.5,9.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,13.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0
34.1,92.9,34.12,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,7,12,7,7,7,7, 7  9  9  7  9  9  9  9  9  13  7  7  7  7  7  7  7  7,14417,1.141110256,102.7098532,4582.583333,7.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,13.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
34.2,92.9,34.22,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,7,12,7,7,7,7, 7  7  7  7  7  7  7  7  7  7  7  7  7  12  7  7  7  7,14665,0.38831641200000006,85.1046896,4502.25,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,7.0,7.0,7.0,7.0
34.3,92.9,34.32,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13,14913,0.52831842,174.53560380000002,4507.583333,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
34.4,92.9,34.42,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  16  16  16  16,15162,1.6804432269999998,200.0574455,4684.25,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,16.0,16.0,16.0,16.0
34.5,92.9,34.52,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  14  14  14  14,15414,1.086686507,248.11616519999998,4857.125,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0
34.6,92.9,34.62,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13  13  13,15667,0.790117721,254.9371872,4973.083333,19.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
34.7,92.9,34.72,92.86,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  14  14  14,15921,1.626475066,258.24320389999997,4870.875,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,14.0,14.0,14.0
34.8,92.9,34.82,92.86,7.0,7.0,9.0,7.0,9.0,9.0,9.0,7,7,7,7,12,12,12,7,7,7,7, 2  2  2  2  5  5  5  7  7  7  7  12  12  12  7  7  7  7,16175,0.679357097,28.86370564,4589.666667,9.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,7.0,7.0,7.0,7.0
34.9,92.9,34.92,92.86,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,7,12,12,12,7,7,7,7, 7  7  7  7  7  9  7  7  7  7  7  12  12  12  7  7  7  7,16429,0.29442376600000003,147.93297959999998,4564.25,19.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,7.0,7.0,7.0,7.0
35.0,92.9,35.02,92.86,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,7,12,12,12,7,7,7,7, 7  7  7  7  7  9  7  7  7  7  7  12  12  12  7  7  7  7,16684,0.623279691,178.0549812,4621.375,19.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,7.0,7.0,7.0,7.0
35.1,92.9,35.12,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  9  7  7  7  7  12  12  12  12  13  13  13  13,16940,0.781080201,179.9045083,4765.0,19.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
35.2,92.9,35.22,92.86,7.0,7.0,7.0,7.0,9.0,9.0,9.0,7,9,9,12,12,12,12,13,13,13,13, 7  7  7  7  7  9  7  7  7  7  7  12  12  12  12  12  12  12,17193,0.601874299,177.4231314,4630.25,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
35.3,92.9,35.32,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  9  9  9  9  9  9  12  12  12  12  13  13  14  14,17443,1.5118185080000002,116.4275497,4858.583333,9.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0
35.4,92.9,35.42,92.86,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  9  7  7  7  7  12  12  13  13  13  13  13  13,17697,1.4837278280000001,24.57485163,4594.875,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
35.5,92.9,35.52,92.86,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  9  7  7  12  12  12  12  13  13  13  13  13  13,17954,0.443026729,67.18768597,4566.625,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
32.7,93.0,32.72,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13  13  13,10881,1.7042072419999998,45.90845203,5131.375,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
32.8,93.0,32.82,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  14  14  14  14  14  14  14,11133,1.867797673,90.80991491,4983.666667,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.9,93.0,32.92,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  16  16  16  16  16  16  16  16,11385,1.534825057,42.86551952,4927.75,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
33.0,93.0,33.02,92.96,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  9  7  7  7  7  12  12  16  16  16  16  16  16,11636,0.350185834,92.20176458,4793.75,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0
33.1,93.0,33.12,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13,11888,0.48132528399999996,75.09542116,4786.25,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.2,93.0,33.22,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  14  14  14  14  14  14  14  14  14,12140,0.563669749,103.22707270000001,4826.75,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
33.3,93.0,33.32,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13,12393,0.826909265,27.666701,4680.416667,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.4,93.0,33.42,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  14,12647,1.022760138,167.9568939,4704.25,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0
33.5,93.0,33.52,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  14  14  14,12902,0.575941853,113.65485759999999,4799.75,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,14.0,14.0,14.0
33.6,93.0,33.62,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13,13157,0.9600755670000001,90.53515657,4889.583333,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.7,93.0,33.72,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 2  2  2  2  5  5  5  7  16  16  16  16  16  16  16  16  16  16,13411,0.892473765,248.4411926,4807.375,8.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,7.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
33.8,93.0,33.82,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  13  13  13  13  13,13664,1.378496706,169.96698569999998,4767.666667,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0
33.9,93.0,33.92,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,12,12,7,7,7,7, 7  7  7  7  7  7  7  7  7  7  7  7  12  12  7  7  7  7,13917,0.591224179,93.24671912,4521.75,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,7.0,7.0,7.0,7.0
34.0,93.0,34.02,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,7,7,7,7,7,7, 7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7,14169,0.108326681,69.38564968,4479.75,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
34.1,93.0,34.12,92.96,7.0,9.0,9.0,7.0,9.0,9.0,9.0,9,9,13,7,7,7,7,7,7,7,7, 7  9  9  7  9  9  9  9  9  13  7  7  7  7  7  7  7  7,14418,0.6431923310000001,190.1106774,4512.666667,9.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,13.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
34.2,93.0,34.22,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,7,12,7,7,7,7, 7  9  9  7  9  9  9  9  9  14  14  14  14  14  14  14  14  14,14666,0.849870473,175.4065495,4465.75,7.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
34.3,93.0,34.32,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,12,12,12,12,12,12,13, 7  7  7  7  7  7  7  7  7  7  7  12  12  12  12  12  12  13,14914,0.933896651,251.64527379999998,4605.083333,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0
34.4,93.0,34.42,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  14  14  14,15163,1.655132711,181.2650909,4743.75,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,14.0,14.0,14.0
34.5,93.0,34.52,92.96,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  9  7  7  7  7  7  12  12  12  12  13  13  13  14,15415,0.822176747,96.4294157,4951.375,9.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0
34.6,93.0,34.62,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  16  16,15668,1.083187471,95.74943161,4939.916667,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,16.0,16.0
34.7,93.0,34.72,92.96,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  9  7  7  7  7  7  12  12  12  12  13  13  13  13,15922,1.8424223069999999,23.89435816,4817.625,9.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
34.8,93.0,34.82,92.96,7.0,7.0,7.0,7.0,7.0,9.0,7.0,9,9,9,12,12,12,12,7,7,7,12, 7  7  9  7  9  9  9  9  9  9  12  12  12  12  7  7  7  12,16176,0.589577571,32.99394941,4554.666667,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,7.0,7.0,7.0,12.0
34.9,93.0,34.92,92.96,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,7,12,12,12,7,7,7,7, 7  7  7  7  7  9  7  7  7  7  7  12  12  12  7  7  7  7,16430,0.349821713,173.53972240000002,4549.75,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,7.0,7.0,7.0,7.0
35.0,93.0,35.02,92.96,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  9  7  7  7  7  10  12  12  12  10  10  10  10,16685,0.748384356,185.9433784,4636.875,19.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,10.0,12.0,12.0,12.0,10.0,10.0,10.0,10.0
35.1,93.0,35.12,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,12,12,12,12, 7  7  7  7  7  9  7  7  7  7  12  12  12  12  13  13  13  13,16941,0.690435757,133.492973,4719.75,19.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
35.2,93.0,35.22,92.96,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  9  7  7  10  10  10  12  12  12  12  12  12  12,17194,0.28663547300000003,76.08938122,4639.0,19.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,10.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
35.3,93.0,35.32,92.96,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,12,12,13,13,13,13, 7  7  7  7  9  9  9  9  9  9  12  12  12  12  13  13  13  14,17444,1.199617147,105.36700149999999,4747.083333,9.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0
35.4,93.0,35.42,92.96,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  9  7  9  9  9  12  12  12  12  13  13  13  13,17698,1.005249679,62.82120872,4543.0,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
35.5,93.0,35.52,92.96,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  9  7  7  12  12  12  12  13  13  13  13  13  13,17955,0.327880299,108.75875,4541.875,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
35.6,93.0,35.62,92.96,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  9  7  7  12  12  12  12  13  13  13  13  13  13,18216,0.34956344200000006,166.10566930000002,4493.333333,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
35.7,93.0,35.72,92.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  9  7  7  12  16  16  16  16  16  16  16  16  16,18478,2.399323583,193.967598,4689.625,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
32.9,93.1,32.92,93.06,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  12  13  16  16  16,11386,0.376980341,69.7962532,4761.416667,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,16.0,16.0,16.0
33.0,93.1,33.02,93.06,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  9  7  7  7  7  12  12  12  12  13  13  13  13,11637,0.299110974,87.76810646,4759.833333,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.1,93.1,33.12,93.06,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16,11889,0.394822448,145.0497044,4747.333333,9.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
33.2,93.1,33.22,93.06,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  10  10  12  12  12  12  13  13  13  13,12141,0.48573355100000004,175.8186394,4737.666667,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.3,93.1,33.32,93.06,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  14  14,12394,0.6552715729999999,202.4451845,4707.555556,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0
33.4,93.1,33.42,93.06,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  12  13  13  13  13,12648,0.347241389,172.57231869999998,4688.583333,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.5,93.1,33.52,93.06,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13,12903,0.57304587,171.80918119999998,4736.25,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.6,93.1,33.62,93.06,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13,13158,0.655772592,169.2607178,4861.444444,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.7,93.1,33.72,93.06,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 2  2  2  2  5  5  5  7  12  12  16  16  16  16  16  16  16  16,13412,0.662025228,151.2802505,4884.083333,9.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,7.0,12.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
33.8,93.1,33.82,93.06,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  8  8  12  12  12  12  13  13  13  13,13665,1.4054446219999999,89.70113113,4729.388889,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.9,93.1,33.92,93.06,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,12,12,7,7,7,7, 7  7  7  7  7  7  7  7  7  7  7  7  12  12  7  7  7  7,13918,0.536333223,352.2105357,4535.833333,19.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,7.0,7.0,7.0,7.0
